,New York
28034,0.09030224774119233
28035,2.8195944417412306
28036,3.5323830197411894
28037,6.429594441741187
28038,6.39177447974123
28039,6.059594441741183
28040,5.979594441741199
28041,3.369594441741185
28042,2.748769615741196
28043,0.5695944417412306
28044,0.4307799587411978
28045,-0.10040555825878528
28046,-0.4599247632588117
28047,0.16959444174119653
28048,0.09527567174120577
28049,-0.16040555825878755
28050,-0.7504055582588194
28051,-0.7311153242587807
28052,-0.6704055582587785
28053,-0.766043812258772
28054,-1.0804055582588035
28055,-0.9562871072587882
28056,-0.8304055582588035
28057,-0.8022349792587988
28058,-0.7104055582587989
28059,-0.4278717282588218
28060,0.4995944417411806
28061,1.3895957757412134
28062,2.0795944417412215
28063,2.530627401741185
28064,4.0795944417412215
28065,3.9995944417411806
28066,3.0895944417412124
28067,3.0307083847412173
28068,3.8295944417412215
28069,3.963100530741201
28070,4.4195944417411965
28071,4.578617342741211
28072,5.0795944417412215
28073,4.966597255741192
28074,5.599594441741203
28075,4.409594441741206
28076,4.226948929741184
28077,3.8295944417412215
28078,3.6390522147411843
28079,3.0795944417412215
28080,2.7184968297411842
28081,1.6595944417412056
28082,1.4269241117411866
28083,2.1695944417411965
28084,2.2818708447412064
28085,2.7495944417411806
28086,2.7718004517412282
28087,2.3398540727412183
28088,3.0795944417412215
28089,2.7495944417411806
28090,1.1595944417412056
28091,0.6192277187412287
28092,0.32959444174122154
28093,0.14046904974122754
28094,-0.5004055582588194
28095,-0.6483238962587734
28096,-1.1704055582587785
28097,-1.2252623012587947
28098,-1.5804055582588035
28099,-2.5004055582588194
28100,-2.8863958072587934
28101,-3.7504055582588194
28102,-4.085728694258819
28103,-5.090405558258794
28104,-5.411151517258816
28105,-6.4104055582587876
28106,-5.416555934258781
28107,-3.3304055582588035
28108,-3.108775374258812
28109,-2.2504055582588194
28110,-2.2120674102587827
28111,-2.1004055582587853
28112,-2.1004055582587853
28113,-3.0004055582588194
28114,-3.167907647258801
28115,-3.7504055582588194
28116,-3.78901379125881
28117,-3.9204055582587785
28118,-3.753678285258786
28119,-3.8404055582587944
28120,-3.8003355462587933
28121,-3.6704055582587785
28122,-3.485785848258786
28123,-3.0004055582588194
28124,-2.7752971822587824
28125,-2.5904055582587944
28126,-2.507537049258815
28127,-2.2604055582588103
28128,-1.9174149042588056
28129,-0.9204055582587785
28130,-0.8691980942588202
28131,-0.09040555825879437
28132,-0.010405558258810288
28133,0.32959444174122154
28134,0.4995944417411806
28135,0.660162012741182
28136,1.1595944417412056
28137,1.1217661867411834
28138,0.9995944417411806
28139,0.7500703257412056
28140,0.8295944417412215
28141,0.7561467527411878
28142,0.4995944417411806
28143,0.30096690974119156
28144,-0.34040555825879437
28145,-0.8564968302587772
28146,-0.17040555825877846
28147,-0.42040555825877846
28148,-1.1134367582587856
28149,-1.2504055582588194
28150,-1.608642640258779
28151,-2.6704055582587785
28152,-3.192759486258808
28153,-4.76040555825881
28154,-4.526177365258775
28155,-5.070405558258813
28156,-5.050535907258791
28157,-4.990405558258772
28158,-4.85634513125882
28159,-4.51040555825881
28160,-4.790405558258783
28161,-5.057544184258802
28162,-5.950405558258808
28163,-6.822057748258771
28164,-7.560405558258822
28165,-7.849720494258804
28166,-8.810405558258822
28167,-9.238110661258816
28168,-10.640405558258806
28169,-10.887049853258816
28170,-10.670405558258778
28171,-9.940405558258817
28172,-9.950405558258808
28173,-10.040405558258783
28174,-10.25453927625881
28175,-10.890405558258806
28176,-10.989696740258807
28177,-11.290405558258783
28178,-10.872492696258803
28179,-9.820405558258813
28180,-9.650405558258797
28181,-8.740405558258772
28182,-8.590405558258794
28183,-8.662047924258786
28184,-8.880405558258815
28185,-8.99280960425881
28186,-9.350405558258785
28187,-9.381630459258815
28188,-9.690405558258817
28189,-9.639641719258805
28190,-9.460405558258799
28191,-9.470124044258796
28192,-9.50040555825882
28193,-9.693053190258809
28194,-9.610405558258776
28195,-9.850405558258785
28196,-9.950405558258808
28197,-10.132932313258777
28198,-10.670405558258778
28199,-10.740405558258772
28200,-11.47040555825879
28201,-11.570405558258813
28202,-10.270405558258801
28203,-9.738572715258783
28204,-8.22040555825879
28205,-8.070405558258813
28206,-7.490405558258772
28207,-6.270405558258801
28208,-6.821644118258803
28209,-7.120405558258824
28210,-7.669698292258772
28211,-9.460405558258799
28212,-9.667074541258785
28213,-10.350405558258785
28214,-10.904822620258813
28215,-11.390405558258806
28216,-11.404657090258809
28217,-11.450405558258808
28218,-11.580405558258803
28219,-11.119018178258784
28220,-9.75040555825882
28221,-9.551798966258787
28222,-8.97040555825879
28223,-8.556067323258787
28224,-8.530405558258792
28225,-8.18404955525881
28226,-7.110405558258776
28227,-6.444942313258821
28228,-4.440405558258817
28229,-3.5832293932588186
28230,-2.97040555825879
28231,-2.130405558258815
28232,-1.8171365782587827
28233,-1.6604055582587876
28234,-1.6892978022588068
28235,-1.780405558258792
28236,-1.8131035712588073
28237,-1.9204055582587785
28238,-1.2895344332587797
28239,-2.1604055582587876
28240,-2.119521990258818
28241,-2.0004055582588194
28242,-1.8701502992587962
28243,-1.530405558258792
28244,-1.0962737832588232
28245,-1.5704055582588126
28246,-1.6298953112587924
28247,-1.8104055582588217
28248,-1.7557085882588126
28249,-1.5904055582587944
28250,-0.8796730982588201
28251,-0.4704055582587898
28252,-0.10961857225879612
28253,0.8995944417412147
28254,1.0696962577412137
28255,1.549594441741192
28256,1.7028215307411756
28257,2.7595944417412284
28258,2.7130571977411932
28259,2.559594441741183
28260,2.1430569487412185
28261,0.7295944417411988
28262,-0.34224302725880307
28263,-1.1004055582587853
28264,-1.2735718122588082
28265,-1.8404055582587944
28266,-2.186260098258799
28267,-3.120405558258824
28268,-4.081638987258771
28269,-3.130405558258815
28270,-3.132951497258773
28271,-3.1404055582588057
28272,-2.949405147258801
28273,-2.4004055582587966
28274,-2.0144429262588233
28275,-1.5104055582588103
28276,-1.1762195112588074
28277,-0.2504055582588194
28278,-0.070140438258818
28279,0.43959444174117834
28280,0.5380348087412017
28281,0.4495944417412261
28282,0.6261469307411858
28283,1.1795944417411874
28284,1.251812805741224
28285,1.4795944417411988
28286,1.8557170517411805
28287,2.979594441741199
28288,3.223416505741227
28289,3.9295944417411874
28290,4.2361968717411855
28291,5.039594441741201
28292,5.077657820741194
28293,4.699594441741226
28294,4.605561576741195
28295,4.3295944417412215
28296,4.705762139741182
28297,5.77959444174121
28298,5.6900684297411885
28299,6.979594441741199
28300,7.240443959741185
28301,7.959594441741217
28302,8.0625628657412
28303,8.339594441741212
28304,8.439594441741178
28305,7.930505476741189
28306,6.189594441741178
28307,5.061381711741205
28308,3.809594441741183
28309,3.323458367741182
28310,1.719594441741208
28311,1.4195944417411965
28312,0.5295944417412102
28313,0.31152219874121556
28314,0.5195944417412193
28315,0.4695944417412079
28316,0.459594441741217
28317,0.2795944417412102
28318,-0.15040555825879665
28319,-1.0804055582588035
28320,-1.0704055582588126
28321,-1.120405558258824
28322,-0.07670632025877921
28323,1.4795944417411988
28324,2.539594441741201
28325,3.4995944417411806
28326,3.7130565997412077
28327,4.379594441741176
28328,4.389594441741224
28329,4.037620119741177
28330,2.879594441741176
28331,2.7495944417411806
28332,2.379594441741176
28333,2.200318125741205
28334,1.629594441741176
28335,1.59665796774118
28336,1.4895944417411897
28337,1.379594441741176
28338,1.129594441741176
28339,0.12959444174117607
28340,-0.14040555825880574
28341,-1.2604055582588103
28342,-1.370405558258824
28343,-1.6404055582588057
28344,-1.8604055582587762
28345,-2.3504055582587853
28346,-2.550405558258774
28347,-2.130405558258815
28348,-1.8504055582587853
28349,-1.8304055582588035
28350,-1.842668507258793
28351,-1.8804055582588148
28352,-1.950405558258808
28353,-2.0951927312588055
28354,-2.6004055582587853
28355,-2.813343463258775
28356,-2.6404055582588057
28357,-2.649951510258802
28358,-2.6804055582587694
28359,-2.825477918258798
28360,-3.300405558258774
28361,-3.9104055582587876
28362,-4.500405558258819
28363,-4.530405558258792
28364,-4.100405558258785
28365,-3.9804055582587807
28366,-3.8904055582588057
28367,-3.780405558258792
28368,-3.520405558258801
28369,-3.200405558258808
28370,-2.040405558258783
28371,-1.5590104072588247
28372,-0.16040555825878755
28373,0.209594441741217
28374,1.0895944417412124
28375,1.8895944417412238
28376,2.219594441741208
28377,2.809594441741183
28378,2.9195944417411965
28379,2.9895944417411897
28380,2.4032798817411845
28381,0.6195944417411852
28382,-0.22360176225879513
28383,-3.0904055582587944
28384,-3.6772964442587863
28385,-5.380405558258815
28386,-5.8572912032587965
28387,-7.130405558258815
28388,-7.460405558258799
28389,-8.360405558258776
28390,-8.43040555825877
28391,-8.820405558258813
28392,-8.860405558258776
28393,-8.990405558258772
28394,-8.815383253258801
28395,-7.900405558258797
28396,-7.570405558258813
28397,-7.430405558258769
28398,-7.515780632258782
28399,-7.790405558258783
28400,-8.160405558258788
28401,-8.296866416258808
28402,-8.76040555825881
28403,-8.985224956258776
28404,-9.690405558258817
28405,-9.910981416258778
28406,-10.610405558258776
28407,-10.653859975258797
28408,-10.790405558258783
28409,-11.170405558258778
28410,-12.080405558258803
28411,-11.870405558258824
28412,-11.660405558258788
28413,-11.340033651258807
28414,-10.330405558258803
28415,-9.76040555825881
28416,-9.080405558258803
28417,-8.880405558258815
28418,-7.900405558258797
28419,-7.72040555825879
28420,-6.9104055582587876
28421,-4.2563298312588245
28422,-7.070405558258813
28423,-7.97040555825879
28424,-5.180936531258794
28425,-8.020405558258801
28426,-8.102018461258808
28427,-8.350405558258785
28428,-8.298096184258782
28429,-8.130405558258815
28430,-8.730812682258772
28431,-8.290405558258783
28432,-8.282689708258772
28433,-8.26040555825881
28434,-8.402034892258769
28435,-8.780405558258792
28436,-8.770405558258801
28437,-8.740405558258772
28438,-8.702974017258782
28439,-8.590405558258794
28440,-8.410405558258788
28441,-8.160405558258788
28442,-7.710405558258799
28443,-7.563645277258786
28444,-7.120405558258824
28445,-7.120405558258824
28446,-6.962867141258812
28447,-6.460405558258799
28448,-6.370405558258824
28449,-6.070405558258813
28450,-5.997725598258796
28451,-5.750405558258819
28452,-5.653359173258821
28453,-5.340405558258794
28454,-4.893904117258785
28455,-4.790405558258783
28456,-4.882448691258787
28457,-5.150405558258797
28458,-5.290405558258783
28459,-5.3304055582588035
28460,-5.47040555825879
28461,-5.51040555825881
28462,-5.980405558258781
28463,-6.874315642258807
28464,-5.950405558258808
28465,-5.870405558258824
28466,-4.680405558258769
28467,-4.630405558258815
28468,-4.190405558258817
28469,-4.174487302258797
28470,-3.940405558258817
28471,-4.190405558258817
28472,-4.180405558258769
28473,-4.373574411258801
28474,-5.040405558258783
28475,-6.006554542258812
28476,-5.860405558258776
28477,-5.98187057025882
28478,-6.370405558258824
28479,-6.526466379258807
28480,-7.050405558258774
28481,-8.265713851258795
28482,-7.310405558258822
28483,-7.680405558258769
28484,-7.790405558258783
28485,-7.94481669025879
28486,-8.440405558258817
28487,-8.490405558258772
28488,-8.700405558258808
28489,-8.700405558258808
28490,-8.700405558258808
28491,-8.440405558258817
28492,-7.940405558258817
28493,-7.710405558258799
28494,-7.867492353258797
28495,-8.330405558258803
28496,-8.47040555825879
28497,-8.880405558258815
28498,-9.029483631258813
28499,-9.50040555825882
28500,-9.752632256258778
28501,-10.560405558258822
28502,-10.861984406258784
28503,-10.940405558258817
28504,-11.061992949258808
28505,-11.420405558258778
28506,-11.660405558258788
28507,-11.687758994258786
28508,-11.770405558258801
28509,-11.830405558258803
28510,-12.270405558258801
28511,-12.51040555825881
28512,-12.580405558258803
28513,-12.120405558258824
28514,-11.200405558258808
28515,-10.780405558258792
28516,-9.600405558258785
28517,-9.160405558258788
28518,-8.946786116258806
28519,-8.25040555825882
28520,-8.310405558258822
28521,-8.493720333258807
28522,-9.130405558258815
28523,-9.573529789258771
28524,-11.040405558258783
28525,-11.344242767258777
28526,-12.300405558258774
28527,-12.411275367258781
28528,-12.76040555825881
28529,-12.670405558258778
28530,-12.73040555825878
28531,-13.01040555825881
28532,-12.700405558258808
28533,-12.627091070258814
28534,-12.400405558258797
28535,-12.364032621258787
28536,-12.830405558258803
28537,-12.096289893258813
28538,-10.00040555825882
28539,-8.880195845258811
28540,-5.780405558258792
28541,-6.18157356425877
28542,-5.450405558258808
28543,-6.01040555825881
28544,-6.359146944258782
28545,-7.100405558258785
28546,-7.422356778258802
28547,-8.420405558258778
28548,-8.768137603258822
28549,-9.870405558258824
28550,-10.30054522325878
28551,-10.800405558258774
28552,-11.05442617725879
28553,-11.790405558258783
28554,-11.637144387258786
28555,-11.240405558258772
28556,-11.966943580258771
28557,-12.150405558258797
28558,-12.519351113258779
28559,-13.570405558258813
28560,-13.600405558258785
28561,-14.800405558258774
28562,-14.810405558258822
28563,-14.170405558258778
28564,-13.960405558258799
28565,-13.610405558258776
28566,-13.785517429258789
28567,-14.290405558258783
28568,-15.420405558258778
28569,-16.0549759322588
28570,-18.190405558258817
28571,-17.779401835258795
28572,-20.160405558258788
28573,-20.5056911742588
28574,-21.610405558258776
28575,-21.883394957258815
28576,-22.7704055582588
28577,-22.055401847258793
28578,-23.100405558258785
28579,-23.900405558258797
28580,-23.98040555825878
28581,-24.07919523825882
28582,-24.410405558258788
28583,-22.967543363258812
28584,-24.51040555825881
28585,-24.330405558258803
28586,-22.340405558258794
28587,-21.56040555825882
28588,-18.92040555825878
28589,-17.65191379725877
28590,-16.660405558258788
28591,-14.76040555825881
28592,-14.670405558258778
28593,-14.43040555825877
28594,-14.938337817258798
28595,-16.610405558258776
28596,-16.85020182325877
28597,-17.68040555825877
28598,-18.430267860258823
28599,-18.67040555825878
28600,-18.83975789325882
28601,-19.350405558258785
28602,-19.360405558258776
28603,-19.450405558258808
28604,-20.25040555825882
28605,-20.440405558258817
28606,-20.56040555825882
28607,-20.580405558258803
28608,-20.860405558258776
28609,-20.660405558258788
28610,-16.630405558258815
28611,-15.258177099258774
28612,-11.330405558258803
28613,-11.227484014258778
28614,-9.020405558258801
28615,-7.5804055582588035
28616,-7.5804055582588035
28617,-8.17127624425882
28618,-10.23040555825878
28619,-11.80237950725882
28620,-12.72040555825879
28621,-12.975081321258813
28622,-13.810405558258822
28623,-14.073864205258815
28624,-14.890405558258806
28625,-15.513036843258817
28626,-15.810405558258822
28627,-16.290405558258783
28628,-16.530405558258792
28629,-17.150405558258797
28630,-17.2104055582588
28631,-17.030405558258792
28632,-16.850405558258785
28633,-15.903765399258816
28634,-13.01040555825881
28635,-11.635874543258808
28636,-7.710405558258799
28637,-7.892130099258793
28638,-6.22040555825879
28639,-5.400405558258797
28640,-5.320405558258813
28641,-5.83989478625881
28642,-7.610405558258776
28643,-8.960470416258772
28644,-9.900405558258797
28645,-10.2748566782588
28646,-11.460405558258799
28647,-11.745445978258772
28648,-12.690405558258817
28649,-13.543317503258777
28650,-13.520405558258801
28651,-13.390405558258806
28652,-13.210405558258799
28653,-13.132041922258793
28654,-12.890405558258806
28655,-12.950405558258808
28656,-12.990405558258772
28657,-12.301803990258804
28658,-10.130405558258815
28659,-9.405914281258788
28660,-7.360405558258776
28661,-6.750405558258819
28662,-6.554930834258812
28663,-5.97040555825879
28664,-5.97040555825879
28665,-6.018652765258821
28666,-6.180405558258769
28667,-6.828899409258781
28668,-6.360405558258776
28669,-6.506851056258824
28670,-6.960405558258799
28671,-7.036915280258825
28672,-7.270405558258801
28673,-7.599234831258798
28674,-7.640405558258806
28675,-7.990405558258772
28676,-8.100405558258785
28677,-8.600405558258785
28678,-8.596593220258796
28679,-8.360405558258776
28680,-8.282761427258777
28681,-8.060405558258822
28682,-7.207344885258806
28683,-6.26040555825881
28684,-5.992157190258808
28685,-5.250405558258819
28686,-5.239798405258796
28687,-5.210405558258799
28688,-4.5787869002588195
28689,-5.1704055582587785
28690,-5.172858674258805
28691,-5.180405558258769
28692,-5.194578722258768
28693,-5.240405558258772
28694,-5.074034392258795
28695,-5.100405558258785
28696,-5.054000904258771
28697,-4.9204055582587785
28698,-4.821474644258785
28699,-4.560405558258822
28700,-3.867731040258775
28701,-4.590405558258794
28702,-4.460590511258772
28703,-4.090405558258794
28704,-3.5151996342588063
28705,-1.7304055582587807
28706,-1.0953288362587728
28707,0.40959444174120563
28708,0.7795944417412102
28709,2.1595944417412056
28710,2.199594441741226
28711,3.3495944417412034
28712,1.9095944417412056
28713,1.6072715277412044
28714,0.5095944417412284
28715,-0.4791917552587961
28716,-0.6104055582587762
28717,-1.6352621762587773
28718,-5.050405558258774
28719,-5.695715673258803
28720,-7.700405558258808
28721,-8.474389103258773
28722,-8.240405558258772
28723,-9.51040555825881
28724,-10.880405558258815
28725,-11.214736895258795
28726,-12.280405558258792
28727,-12.690405558258817
28728,-12.945034445258784
28729,-13.700405558258808
28730,-13.782070802258772
28731,-13.080405558258803
28732,-12.859046050258769
28733,-12.210405558258799
28734,-11.710405558258799
28735,-11.65962675025878
28736,-11.50040555825882
28737,-11.85999948725879
28738,-13.030405558258792
28739,-13.494483368258784
28740,-14.590405558258794
28741,-14.855797433258772
28742,-15.700405558258808
28743,-16.004888023258786
28744,-17.01040555825881
28745,-17.248873856258797
28746,-17.690405558258817
28747,-18.590405558258794
28748,-18.67040555825878
28749,-18.7018319012588
28750,-18.800405558258774
28751,-18.73040555825878
28752,-18.24040555825877
28753,-17.110405558258776
28754,-15.41121351025879
28755,-13.00040555825882
28756,-11.86925924725881
28757,-8.740405558258772
28758,-7.570405558258813
28759,-7.383449516258793
28760,-6.800405558258774
28761,-7.574875390258796
28762,-10.120405558258824
28763,-9.863006020258808
28764,-11.530405558258792
28765,-11.453591592258817
28766,-11.210405558258799
28767,-11.707381279258811
28768,-13.360405558258776
28769,-13.649121435258792
28770,-14.520405558258801
28771,-16.280405558258792
28772,-15.920737196258813
28773,-17.350405558258785
28774,-17.52095196825877
28775,-18.01040555825881
28776,-17.990135511258813
28777,-17.93040555825877
28778,-16.663416523258775
28779,-16.530405558258792
28780,-16.189386643258786
28781,-15.23040555825878
28782,-14.980934525258817
28783,-14.270405558258801
28784,-13.9735781222588
28785,-14.830405558258803
28786,-15.162232976258792
28787,-16.25040555825882
28788,-16.473207718258777
28789,-17.200405558258808
28790,-17.179165376258823
28791,-17.410405558258788
28792,-17.453791385258796
28793,-17.590405558258794
28794,-17.726611494258805
28795,-18.080405558258803
28796,-18.017904312258793
28797,-17.570405558258813
28798,-17.60118202925878
28799,-17.690405558258817
28800,-17.458238077258784
28801,-16.780405558258792
28802,-16.045163383258796
28803,-15.020405558258801
28804,-14.336040755258807
28805,-12.390405558258806
28806,-11.82453931325881
28807,-10.22040555825879
28808,-10.296179324258787
28809,-9.850405558258785
28810,-9.890646990258801
28811,-10.020405558258801
28812,-10.245669363258799
28813,-10.990405558258772
28814,-11.342862050258816
28815,-11.890405558258806
28816,-11.920665686258815
28817,-12.01040555825881
28818,-12.319604047258792
28819,-13.150405558258797
28820,-13.0325719272588
28821,-13.450405558258808
28822,-13.098669303258816
28823,-12.020405558258801
28824,-12.034892075258824
28825,-12.080405558258803
28826,-10.434044918258792
28827,-9.020405558258801
28828,-8.16391106225882
28829,-5.750405558258819
28830,-5.094545277258817
28831,-3.3104055582588217
28832,-3.511389568258778
28833,-4.280405558258792
28834,-4.784646562258786
28835,-6.4204055582587785
28836,-6.516604728258812
28837,-6.840405558258794
28838,-7.030198899258778
28839,-6.890405558258806
28840,-6.825479590258794
28841,-6.630405558258815
28842,-6.550405558258774
28843,-6.650405558258797
28844,-6.900405558258797
28845,-6.905393246258825
28846,-6.9204055582587785
28847,-6.8952570542588205
28848,-7.240405558258772
28849,-6.980405558258781
28850,-6.270405558258801
28851,-5.990882956258815
28852,-5.180405558258769
28853,-4.790405558258783
28854,-3.5104055582588103
28855,-2.2304055582587807
28856,-2.9955861602588243
28857,-2.8204055582588126
28858,-3.3224257882587835
28859,-4.940405558258817
28860,-5.051317692258806
28861,-5.4104055582587876
28862,-6.324146257258803
28863,-6.040405558258783
28864,-6.363367460258814
28865,-7.3304055582588035
28866,-7.750405558258819
28867,-8.025136816258794
28868,-8.850405558258785
28869,-9.040405558258783
28870,-10.48040555825878
28871,-11.310405558258822
28872,-11.502203311258825
28873,-12.100405558258785
28874,-12.01040555825881
28875,-10.800405558258774
28876,-10.810405558258822
28877,-10.640405558258806
28878,-10.700959299258784
28879,-10.880405558258815
28880,-11.330405558258803
28881,-12.960405558258799
28882,-13.109468624258795
28883,-13.600405558258785
28884,-13.670636892258813
28885,-13.900405558258797
28886,-14.219325308258817
28887,-13.990405558258772
28888,-14.028172576258783
28889,-14.140405558258806
28890,-14.690405558258817
28891,-14.54208811525882
28892,-14.090405558258794
28893,-14.364477242258772
28894,-15.18040555825877
28895,-15.452450426258793
28896,-17.97040555825879
28897,-17.9604055582588
28898,-17.700405558258808
28899,-17.690405558258817
28900,-16.47040555825879
28901,-16.071862957258816
28902,-15.860405558258776
28903,-15.43040555825877
28904,-15.585591465258801
28905,-16.580405558258803
28906,-16.9406897822588
28907,-18.110405558258776
28908,-18.318551318258812
28909,-19.0204055582588
28910,-18.86694831825878
28911,-19.76040555825881
28912,-19.902511265258795
28913,-20.340405558258794
28914,-20.45285480025882
28915,-20.7704055582588
28916,-19.74947476825878
28917,-21.0204055582588
28918,-21.043322864258812
28919,-21.110405558258776
28920,-21.10528054125882
28921,-21.090405558258794
28922,-19.623791082258776
28923,-18.910405558258788
28924,-18.2614984542588
28925,-16.410405558258788
28926,-16.058378436258806
28927,-15.01040555825881
28928,-14.754681144258825
28929,-14.320405558258813
28930,-14.469782203258774
28931,-14.97040555825879
28932,-15.078522575258773
28933,-15.450405558258808
28934,-15.27815706025882
28935,-15.350405558258785
28936,-15.208825429258809
28937,-14.780405558258792
28938,-14.770405558258801
28939,-14.770405558258801
28940,-14.770405558258801
28941,-14.780405558258792
28942,-15.070405558258813
28943,-14.885517570258799
28944,-14.840405558258794
28945,-14.43915161825879
28946,-13.290405558258783
28947,-12.851795346258768
28948,-11.550405558258774
28949,-11.375945591258812
28950,-10.610405558258776
28951,-10.150405558258797
28952,-10.22040555825879
28953,-10.450861515258794
28954,-11.25040555825882
28955,-11.8863953712588
28956,-12.390405558258806
28957,-12.489857613258778
28958,-12.810405558258822
28959,-12.917005391258783
28960,-13.25040555825882
28961,-13.662836689258825
28962,-13.76040555825881
28963,-14.26040555825881
28964,-14.51040555825881
28965,-14.842079378258802
28966,-15.890405558258806
28967,-16.07355309925879
28968,-15.93040555825877
28969,-15.48106714325877
28970,-14.200405558258808
28971,-13.633066551258821
28972,-11.93040555825877
28973,-12.245372176258797
28974,-10.98040555825878
28975,-10.400405558258797
28976,-11.025608596258792
28977,-11.610405558258776
28978,-11.961491179258815
28979,-13.110405558258776
28980,-13.330882882258777
28981,-14.100405558258785
28982,-14.572187719258807
28983,-15.050405558258774
28984,-15.379363353258782
28985,-16.370405558258824
28986,-16.766591411258787
28987,-17.820405558258813
28988,-17.946254479258812
28989,-18.880405558258815
28990,-19.114153142258772
28991,-19.800405558258774
28992,-19.73768754525878
28993,-19.550405558258774
28994,-18.778020914258775
28995,-16.4604055582588
28996,-16.095828331258815
28997,-14.98040555825878
28998,-14.868793450258806
28999,-14.540405558258783
29000,-14.548913500258777
29001,-14.290405558258783
29002,-14.312870327258793
29003,-14.390405558258806
29004,-14.496952944258794
29005,-14.870405558258824
29006,-14.81327487425881
29007,-15.210405558258799
29008,-15.344834416258777
29009,-15.770405558258801
29010,-16.130405558258815
29011,-15.900405558258797
29012,-16.300405558258774
29013,-16.363914555258816
29014,-16.570405558258813
29015,-15.619951013258799
29016,-16.18040555825877
29017,-16.07243277725877
29018,-15.740405558258772
29019,-15.526318709258817
29020,-14.910405558258788
29021,-13.974738891258824
29022,-14.830405558258803
29023,-15.080405558258803
29024,-14.110406496258804
29025,-15.25040555825882
29026,-15.275713806258807
29027,-15.360405558258776
29028,-15.442313724258781
29029,-15.72040555825879
29030,-15.29929380425881
29031,-15.190405558258817
29032,-15.202810658258784
29033,-15.240405558258772
29034,-15.050405558258774
29035,-15.660405558258788
29036,-15.890405558258806
29037,-17.190405558258817
29038,-17.57599224325878
29039,-18.7104055582588
29040,-18.880405558258815
29041,-18.9604055582588
29042,-17.67361785725882
29043,-16.81040555825882
29044,-16.086343366258802
29045,-13.940405558258817
29046,-12.75040555825882
29047,-12.324272335258797
29048,-11.00040555825882
29049,-11.095804204258798
29050,-11.400405558258797
29051,-12.243149177258772
29052,-13.850405558258785
29053,-13.974315607258802
29054,-14.380405558258815
29055,-14.438638609258817
29056,-14.650405558258797
29057,-15.875532488258784
29058,-15.25040555825882
29059,-16.900405558258797
29060,-18.480981177258798
29061,-18.50040555825882
29062,-19.30931240825879
29063,-20.920858983258825
29064,-19.610405558258776
29065,-19.18040555825877
29066,-17.806881626258814
29067,-13.150405558258797
29068,-13.070405558258813
29069,-10.810405558258822
29070,-10.5465999592588
29071,-9.770405558258801
29072,-10.918910965258817
29073,-9.950405558258808
29074,-10.507333396258787
29075,-12.400405558258797
29076,-12.811311311258805
29077,-14.170405558258778
29078,-14.37121347425881
29079,-15.170405558258778
29080,-15.12121856625879
29081,-14.98040555825878
29082,-15.200405558258808
29083,-15.200405558258808
29084,-15.200405558258808
29085,-15.270405558258801
29086,-15.590405558258794
29087,-14.171396256258788
29088,-15.23040555825878
29089,-14.505377245258785
29090,-12.320405558258813
29091,-11.066416396258774
29092,-7.560405558258822
29093,-7.793161695258789
29094,-6.450405558258808
29095,-4.850405558258785
29096,-5.957901625258785
29097,-4.530405558258792
29098,-4.762367107258797
29099,-5.51040555825881
29100,-5.650614064258775
29101,-6.100405558258785
29102,-6.91652868725879
29103,-6.400405558258797
29104,-6.627524251258819
29105,-7.340405558258794
29106,-7.0804055582588035
29107,-7.0804055582588035
29108,-7.0804055582588035
29109,-7.230405558258781
29110,-6.570405558258813
29111,-6.9104055582587876
29112,-7.094412100258808
29113,-7.6604055582587876
29114,-7.690405558258817
29115,-8.040405558258783
29116,-7.6151295862587745
29117,-6.380405558258815
29118,-6.18540485425882
29119,-5.620405558258824
29120,-7.245735025258796
29121,-5.9104055582587876
29122,-6.556139389258817
29123,-8.600405558258785
29124,-9.201910492258776
29125,-11.18040555825877
29126,-12.527927172258785
29127,-12.320405558258813
29128,-12.690405558258817
29129,-14.47040555825879
29130,-14.650405558258797
29131,-16.030405558258792
29132,-16.7104055582588
29133,-16.8443157692588
29134,-17.25040555825882
29135,-18.326225230258785
29136,-17.640405558258806
29137,-17.620405558258824
29138,-14.550405558258774
29139,-11.940405558258817
29140,-11.006108226258789
29141,-8.170405558258778
29142,-7.550405558258774
29143,-7.450405558258808
29144,-7.300405558258774
29145,-7.502659000258802
29146,-8.160405558258788
29147,-10.452778971258795
29148,-10.610405558258776
29149,-10.806684660258782
29150,-11.420405558258778
29151,-11.405914863258772
29152,-11.360405558258776
29153,-11.370405558258824
29154,-11.48040555825878
29155,-11.890405558258806
29156,-11.900405558258797
29157,-12.790405558258783
29158,-12.93040555825877
29159,-13.920405558258778
29160,-14.440405558258817
29161,-14.520405558258801
29162,-11.660405558258788
29163,-11.380405558258815
29164,-9.310405558258822
29165,-9.130405558258815
29166,-8.670405558258778
29167,-8.200405558258808
29168,-8.120405558258824
29169,-8.355666248258785
29170,-9.120405558258824
29171,-9.160405558258788
29172,-10.530405558258792
29173,-10.851295258258801
29174,-11.910405558258788
29175,-12.174158380258802
29176,-12.990405558258772
29177,-13.01040555825881
29178,-13.97040555825879
29179,-14.620405558258824
29180,-14.850405558258785
29181,-14.920405558258778
29182,-15.140405558258806
29183,-15.992565292258803
29184,-15.440405558258817
29185,-15.236401838258814
29186,-13.630405558258815
29187,-13.627187926258785
29188,-13.898072225258773
29189,-13.367738891258796
29190,-10.380405558258815
29191,-9.701734229258818
29192,-8.490405558258772
